student_id,student_name,study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score
9076,Riya Sawant,9,69,6.7,6.3,2,66
9077,Rohan Rathod,8,89,7.9,2.7,9,40
9078,Rohit Iyer,2,68,5.3,6.6,6,56
9079,Sachin Pandey,2,63,6.5,5.4,4,88
9080,Sakshi Verma,4,66,7.3,4.4,10,77
9081,Sameer Kulkarni,10,100,5.9,1.2,3,89
9082,Sana Agrawal,1,95,7.9,7.2,4,40
9083,Sanjay Suryawanshi,2,99,5.9,2,7,57
9084,Sanya Chaudhary,1,71,8.4,6.8,5,78
9085,Shivam Reddy,5,78,6.4,5.8,6,40
9086,Shraddha Dubey,10,80,7.4,1.5,9,65
9087,Shreya Patil,7,81,7.2,4.8,10,89
9088,Sneha Deshmukh,5,61,6.2,7.7,9,49
9089,Sonali Mehta,2,84,6.8,7.5,2,43
9090,Sonal Wagh,4,61,8.4,2,10,75
9091,Sourabh Yadav,6,71,7.2,2.2,5,53
9092,Tanmay Nair,3,71,5.2,2.1,9,50
9093,Tanya Saxena,8,87,7.9,6.3,4,70
9094,Varun Sharma,10,96,5.7,2.1,7,73
9095,Vikas Jadhav,3,88,6.9,1.5,10,85
9096,Vijay Mishra,3,77,6.9,3.7,10,45
9097,Vishal Bhosale,2,81,6.9,7.8,7,83
9098,Yash Tiwari,8,81,5.1,3.2,7,77
9099,Yogesh Pande,5,66,6.1,6.1,2,78
9100,Zoya Kapoor,3,99,5.2,2,7,53
9101,Aarav Pawar,3,97,6.7,5.3,5,86
9102,Aditi Khan,1,69,7.5,5.1,2,46
9103,Aditya Kale,5,64,7.6,7.3,10,78
9104,Akash Gaikwad,7,66,5.3,6,6,47
9105,Akshay Desai,3,85,5.5,1.8,8,75
9106,Aman Dhumal,1,61,7.6,3.8,2,65
9107,Amit Malik,5,64,7.1,1,4,49
9108,Ananya Ingale,7,86,8.3,2.7,10,50
9109,Aniket Singh,4,65,5.8,7.8,10,64
9110,Anjali Shinde,3,62,5.5,4.2,2,60
9111,Arjun Naik,2,60,6.4,7.1,10,65
9112,Aryan Kadam,8,88,7.5,1.2,4,64
9113,Ashish Lokhande,9,74,6.9,7.2,3,41
9114,Ayush Roy,8,71,5.4,7.2,10,64
9115,Bhavna Borkar,6,86,5.3,5.6,6,62
9116,Chetan Gupta,8,66,7.7,1.8,9,61
9117,Deepak Chavan,4,81,6.2,7.1,3,52
9118,Deepika Thakur,1,79,7.7,7.3,8,50
9119,Dhruv Gawande,4,87,6.2,2.4,5,45
9120,Divya Salve,8,85,6.3,7.6,8,74
9121,Gaurav Das,7,87,5.8,7.2,7,70
9122,Isha Mane,10,68,8.9,2.4,2,85
9123,Karan Joshi,10,65,5.1,3.8,9,53
9124,Kavya More,3,81,5.5,3.4,4,62
9125,Kiran Raut,1,62,8.3,4.5,5,50
9126,Kunal Sawant,3,78,5.6,7.2,9,92
9127,Manish Rathod,9,85,6.1,7.1,9,84
9128,Meera Iyer,9,93,6.1,2.2,10,48
9129,Mohit Pandey,1,86,7.8,4.9,6,85
9130,Neha Verma,2,100,6.6,4.7,5,91
9131,Nikhil Kulkarni,6,82,8.4,4.2,9,77
9132,Nisha Agrawal,7,78,8,6,4,95
9133,Pallavi Suryawanshi,10,70,7.1,5.5,7,50
9134,Pankaj Chaudhary,8,87,6,2.9,4,56
9135,Pooja Reddy,3,93,8.2,3.4,3,75
9136,Prakash Dubey,1,73,8.5,7.2,6,70
9137,Priya Patil,7,63,8.3,3.3,9,79
9138,Rahul Deshmukh,6,60,5.2,4.1,4,94
9139,Raj Mehta,10,85,7.8,7.8,8,53
9140,Rakesh Wagh,6,87,7.8,7,2,88
9141,Riya Yadav,6,64,8.8,5.9,8,47
9142,Rohan Nair,4,60,6.1,3.1,5,65
9143,Rohit Saxena,1,86,8.1,5.4,2,64
9144,Sachin Sharma,9,76,7.8,5.5,6,85
9145,Sakshi Jadhav,9,77,8.5,3.9,4,63
9146,Sameer Mishra,2,70,7.8,1.3,7,86
9147,Sana Bhosale,8,89,8.4,3.6,2,48
9148,Sanjay Tiwari,4,90,6.4,4.6,5,95
9149,Sanya Pande,5,62,5.6,7.7,4,50
9150,Shivam Kapoor,9,63,6.5,6.1,4,73
9151,Shraddha Pawar,9,82,8.3,1.8,2,67
9152,Shreya Khan,2,84,5.5,3.1,4,45
9153,Sneha Kale,4,65,7.6,4.7,2,69
9154,Sonali Gaikwad,9,66,9,4.2,7,88
9155,Sonal Desai,10,87,8.6,1,6,70
9156,Sourabh Dhumal,1,78,7.7,7.5,4,79
9157,Tanmay Malik,9,64,8.2,7.3,7,94
9158,Tanya Ingale,5,84,5.5,7.5,10,56
9159,Varun Singh,6,63,7,4,6,42
9160,Vikas Shinde,1,69,7.1,6.8,4,78
9161,Vijay Naik,7,89,8.1,6,5,84
9162,Vishal Kadam,7,69,6.1,4.6,9,47
9163,Yash Lokhande,7,62,5.4,1.5,2,59
9164,Yogesh Roy,8,99,7.8,2.2,4,60
9165,Zoya Borkar,10,69,7,2.7,6,82
9166,Aarav Gupta,9,81,8.4,7.3,7,89
9167,Aditi Chavan,8,93,6.9,5.7,7,81
9168,Aditya Thakur,10,100,8.4,7.9,8,56
9169,Akash Gawande,7,93,7,5,10,74
9170,Akshay Salve,7,73,8.1,1.6,3,55
9171,Aman Das,6,95,7.9,4.3,6,75
9172,Amit Mane,8,60,6.1,1.8,5,94
9173,Ananya Joshi,1,73,6.2,7.3,2,77
9174,Aniket More,6,68,8.6,2.9,3,83
9175,Anjali Raut,5,81,5.9,2.4,7,81
9176,Arjun Sawant,10,96,7.8,4.6,6,66
9177,Aryan Rathod,1,91,5.6,6.6,4,47
9178,Ashish Iyer,7,100,8,4.6,10,94
9179,Ayush Pandey,2,65,5.9,1.3,4,60
9180,Bhavna Verma,9,90,7.4,6.2,7,89
9181,Chetan Kulkarni,9,89,7.3,1.2,10,87
9182,Deepak Agrawal,3,78,5.8,5.2,8,78
9183,Deepika Suryawanshi,9,63,7,5.3,8,70
9184,Dhruv Chaudhary,5,64,8.5,2.5,4,55
9185,Divya Reddy,10,97,7.7,4.1,10,47
9186,Gaurav Dubey,8,72,9,1,6,88
9187,Isha Patil,1,86,8.1,3,4,93
9188,Karan Deshmukh,3,98,7.6,5.3,8,77
9189,Kavya Mehta,5,80,7.3,3,6,95
9190,Kiran Wagh,3,68,8.7,1.3,3,52
9191,Kunal Yadav,2,79,7.1,5.7,2,68
9192,Manish Nair,10,69,6.6,6.2,3,49
9193,Meera Saxena,9,67,8.3,7,3,69
9194,Mohit Sharma,5,93,8.8,7.1,4,89
9195,Neha Jadhav,3,74,6.9,4.5,5,56
9196,Nikhil Mishra,2,88,5.5,3.9,4,63
9197,Nisha Bhosale,10,89,7.4,5.1,10,68
9198,Pallavi Tiwari,4,82,8,6.5,10,65
9199,Pankaj Pande,1,82,6.5,4.3,10,94
9200,Pooja Kapoor,4,67,8,8,3,63
9201,Prakash Pawar,5,81,7.1,5.5,6,54
9202,Priya Khan,7,90,6.2,3.2,2,58
9203,Rahul Kale,4,68,7.5,6.6,8,57
9204,Raj Gaikwad,10,69,6.6,2.1,3,57
9205,Rakesh Desai,7,88,8.1,7.6,4,90
9206,Riya Dhumal,10,100,5,3.4,3,68
9207,Rohan Malik,4,76,8.3,5.8,6,61
9208,Rohit Ingale,7,93,6.2,5.4,5,47
9209,Sachin Singh,4,67,8.8,1.7,6,94
9210,Sakshi Shinde,7,83,8,6.1,3,48
9211,Sameer Naik,8,98,6,3.2,6,59
9212,Sana Kadam,4,78,8.9,3.7,2,79
9213,Sanjay Lokhande,10,80,7,1.7,2,40
9214,Sanya Roy,9,66,7.1,6.7,3,57
9215,Shivam Borkar,9,81,8.6,7,4,93
9216,Shraddha Gupta,3,84,8.7,1.9,9,41
9217,Shreya Chavan,8,100,7.8,6.7,4,53
9218,Sneha Thakur,2,68,8.9,7.3,6,44
9219,Sonali Gawande,2,75,6.3,1.7,8,78
9220,Sonal Salve,10,86,5.9,8,8,40
9221,Sourabh Das,2,98,5.1,1,7,42
9222,Tanmay Mane,9,69,6.4,6.9,3,66
9223,Tanya Joshi,5,88,7.4,4.9,7,81
9224,Varun More,4,96,6.2,7.7,4,90
9225,Vikas Raut,1,85,7.3,3.4,7,52
9226,Vijay Sawant,7,77,5.2,3.5,10,72
9227,Vishal Rathod,8,69,6.4,6.9,2,84
9228,Yash Iyer,5,71,8,6,2,80
9229,Yogesh Pandey,9,62,5.4,5.2,4,94
9230,Zoya Verma,4,66,7.9,5.5,5,44
9231,Aarav Kulkarni,6,77,8.1,5.8,6,42
9232,Aditi Agrawal,3,65,7.3,1.3,4,78
9233,Aditya Suryawanshi,6,60,8.5,1.8,10,60
9234,Akash Chaudhary,2,88,8.8,2.3,2,81
9235,Akshay Reddy,5,62,5.1,2.2,6,80
9236,Aman Dubey,6,65,7.7,6.9,6,64
9237,Amit Patil,6,84,5.9,3.8,8,95
9238,Ananya Deshmukh,5,97,6.6,4.4,6,89
9239,Aniket Mehta,7,89,7.5,1.6,3,60
9240,Anjali Wagh,6,61,7.8,7.1,4,40
9241,Arjun Yadav,3,66,8.4,1.1,3,95
9242,Aryan Nair,3,90,7.8,1.6,6,94
9243,Ashish Saxena,7,90,8.1,6.7,10,90
9244,Ayush Sharma,10,76,7.4,1.9,5,43
9245,Bhavna Jadhav,8,98,5.5,6.6,5,80
9246,Chetan Mishra,7,96,5.1,3.5,6,93
9247,Deepak Bhosale,10,90,7.1,6.4,3,61
9248,Deepika Tiwari,9,90,7.9,1.4,9,82
9249,Dhruv Pande,6,92,5.4,3.4,7,70
9250,Divya Kapoor,2,66,6.7,4.4,8,65
9251,Gaurav Pawar,7,88,6,5.4,5,80
9252,Isha Khan,7,98,7.3,6.9,4,72
9253,Karan Kale,3,69,6.6,2.7,6,78
9254,Kavya Gaikwad,9,60,5.8,5.6,4,52
9255,Kiran Desai,9,74,5,2.1,2,56
9256,Kunal Dhumal,4,71,6.3,6.6,8,75
9257,Manish Malik,5,98,7.1,7.5,9,71
9258,Meera Ingale,2,78,8.7,1.3,4,61
9259,Mohit Singh,2,87,5.9,1.6,7,86
9260,Neha Shinde,3,100,7,6.5,10,59
9261,Nikhil Naik,4,92,7.3,7.2,8,66
9262,Nisha Kadam,3,90,7.6,5.5,9,57
9263,Pallavi Lokhande,2,99,6.3,4.2,10,71
9264,Pankaj Roy,5,88,5.4,6.4,4,71
9265,Pooja Borkar,7,69,8.7,3.1,2,58
9266,Prakash Gupta,4,89,8.8,7.9,9,83
9267,Priya Chavan,6,73,6.8,6.9,9,48
9268,Rahul Thakur,3,73,7.3,7.2,3,83
9269,Raj Gawande,8,86,5.1,7,10,43
9270,Rakesh Salve,7,72,5.2,7.5,2,54
9271,Riya Das,10,60,5.3,1.5,5,62
9272,Rohan Mane,1,100,8,7.4,10,63
9273,Rohit Joshi,9,83,5.9,2.7,5,75
9274,Sachin More,4,87,5.7,3.5,8,92
9275,Sakshi Raut,1,93,5,3.6,2,82
9276,Sameer Sawant,7,86,5.1,2.6,6,70
9277,Sana Rathod,2,85,6.6,4.1,9,44
9278,Sanjay Iyer,2,92,7.2,4.5,9,95
9279,Sanya Pandey,10,72,7.3,2,5,57
9280,Shivam Verma,3,93,6.8,3.5,2,74
9281,Shraddha Kulkarni,6,89,6.8,3.4,6,85
9282,Shreya Agrawal,3,67,8,5.7,8,79
9283,Sneha Suryawanshi,2,65,6.2,5.1,6,46
9284,Sonali Chaudhary,1,96,6,6,10,54
9285,Sonal Reddy,1,96,8.4,6.5,4,95
9286,Sourabh Dubey,5,100,7.8,5.7,9,83
9287,Tanmay Patil,5,64,6.9,2.7,8,75
9288,Tanya Deshmukh,1,96,6.1,4.5,5,64
9289,Varun Mehta,4,95,5.5,4.3,2,92
9290,Vikas Wagh,3,91,5.1,1.5,5,80
9291,Vijay Yadav,6,80,8.4,7.3,8,80
9292,Vishal Nair,10,80,7.4,1.6,10,91
9293,Yash Saxena,7,77,5.2,7.8,6,93
9294,Yogesh Sharma,10,61,5.6,1.2,4,88
9295,Zoya Jadhav,2,80,6.1,6.1,8,77
9296,Aarav Mishra,3,69,6.1,3,10,52
9297,Aditi Bhosale,8,68,7.2,7.3,3,55
9298,Aditya Tiwari,4,62,6.6,6.8,4,48
9299,Akash Pande,9,78,8.5,1.2,9,84
9300,Akshay Kapoor,5,61,7.9,1.2,3,58
9301,Aman Pawar,3,94,8.6,5.2,10,52
9302,Amit Khan,9,96,8.5,2,4,80
9303,Ananya Kale,6,92,8.7,1.1,6,71
9304,Aniket Gaikwad,9,72,8.9,7.8,6,53
9305,Anjali Desai,5,66,6.2,5.4,5,60
9306,Arjun Dhumal,2,80,5.8,1.1,3,66
9307,Aryan Malik,7,87,5.7,4.4,2,84
9308,Ashish Ingale,2,60,7.5,2.1,5,40
9309,Ayush Singh,7,95,7.7,6.6,4,82
9310,Bhavna Shinde,5,77,5.4,1.2,10,44
9311,Chetan Naik,8,93,8.3,3.6,7,88
9312,Deepak Kadam,9,63,8.1,2.7,2,46
9313,Deepika Lokhande,5,77,7.5,7.9,8,53
9314,Dhruv Roy,9,78,6.7,1.5,7,60
9315,Divya Borkar,2,61,5.6,6,3,95
9316,Gaurav Gupta,2,89,7,4.3,5,62
9317,Isha Chavan,10,98,5.6,6.7,8,85
9318,Karan Thakur,6,82,7.4,2.5,7,54
9319,Kavya Gawande,5,76,6.2,7,7,61
9320,Kiran Salve,2,86,6,7.7,6,68
9321,Kunal Das,3,74,6.8,2.5,8,47
9322,Manish Mane,7,74,7.3,2.7,9,41
9323,Meera Joshi,9,91,6.5,7.7,3,59
9324,Mohit More,10,84,8.9,4,5,84
9325,Neha Raut,5,70,5,6.8,9,45
9326,Nikhil Sawant,5,76,8.7,6.9,6,85
9327,Nisha Rathod,2,94,5,3.2,3,74
9328,Pallavi Iyer,1,81,5.9,2.3,3,55
9329,Pankaj Pandey,5,63,9,3.6,8,46
9330,Pooja Verma,6,95,7.9,5.1,6,70
9331,Prakash Kulkarni,2,90,7.6,4.5,9,64
9332,Priya Agrawal,5,70,7.9,6.2,3,46
9333,Rahul Suryawanshi,7,99,6.6,4.8,7,77
9334,Raj Chaudhary,9,99,8.1,6.6,7,86
9335,Rakesh Reddy,10,100,5.6,1.7,6,65
9336,Riya Dubey,4,75,8.2,4.1,5,65
9337,Rohan Patil,4,97,8.8,1.1,4,89
9338,Rohit Deshmukh,9,93,8.4,1.8,9,61
9339,Sachin Mehta,7,95,8,3.3,4,53
9340,Sakshi Wagh,3,82,7.6,7.3,5,87
9341,Sameer Yadav,7,71,7.1,3.7,9,69
9342,Sana Nair,2,69,6.6,2.9,7,92
9343,Sanjay Saxena,5,99,8.5,5.7,2,91
9344,Sanya Sharma,4,80,7.6,5.9,2,85
9345,Shivam Jadhav,10,98,6.7,4.4,6,59
9346,Shraddha Mishra,1,82,8.1,3,8,80
9347,Shreya Bhosale,9,81,5.2,3.1,6,66
9348,Sneha Tiwari,3,63,8.3,2.3,10,82
9349,Sonali Pande,1,76,8.2,3.5,9,92
9350,Sonal Kapoor,7,82,5.9,2.2,6,81
9351,Sourabh Pawar,7,64,5.2,5.5,4,67
9352,Tanmay Khan,2,66,7.9,7.3,2,95
9353,Tanya Kale,1,84,5.8,2.8,2,88
9354,Varun Gaikwad,2,70,9,2.7,7,53
9355,Vikas Desai,5,88,5,7.3,5,92
9356,Vijay Dhumal,2,78,5.9,5,3,66
9357,Vishal Malik,8,76,5.2,6.1,2,54
9358,Yash Ingale,1,64,8.1,7.2,6,56
9359,Yogesh Singh,8,76,7.3,5.7,7,84
9360,Zoya Shinde,9,82,8.4,6.2,2,61
9361,Aarav Naik,8,83,8.9,3.7,5,76
9362,Aditi Kadam,10,71,7.4,7.6,5,64
9363,Aditya Lokhande,10,61,5.9,5.9,2,95
9364,Akash Roy,1,98,5.4,1.5,9,47
9365,Akshay Borkar,4,99,8.5,5.2,4,72
9366,Aman Gupta,8,97,6,1.7,3,59
9367,Amit Chavan,4,71,8.6,4.7,3,84
9368,Ananya Thakur,8,84,8.5,1.6,6,92
9369,Aniket Gawande,8,65,7.5,5.4,8,59
9370,Anjali Salve,10,97,7.4,4.2,4,90
9371,Arjun Das,4,60,8.8,4.9,8,73
9372,Aryan Mane,4,79,8,5.5,4,43
9373,Ashish Joshi,1,95,7.7,2.8,3,83
9374,Ayush More,3,89,6.7,3.2,7,70
9375,Bhavna Raut,3,95,6.9,4.4,8,94
9376,Chetan Sawant,5,80,6.6,5,8,65
9377,Deepak Rathod,5,63,8.8,7.5,7,54
9378,Deepika Iyer,9,60,7.6,3.5,9,49
9379,Dhruv Pandey,8,66,8.1,5.1,9,44
9380,Divya Verma,8,62,5.1,7.5,4,79
9381,Gaurav Kulkarni,1,78,8.4,6,7,94
9382,Isha Agrawal,5,62,6.7,3.3,2,76
9383,Karan Suryawanshi,8,67,7.9,3.9,2,73
9384,Kavya Chaudhary,3,77,5.2,7.2,5,41
9385,Kiran Reddy,5,90,8.6,4.1,8,40
9386,Kunal Dubey,8,87,7.6,2.8,7,67
9387,Manish Patil,8,62,6.8,4.7,3,69
9388,Meera Deshmukh,9,97,6.2,2.3,8,63
9389,Mohit Mehta,5,82,6.2,5.1,7,92
9390,Neha Wagh,4,74,6.2,7.9,8,58
9391,Nikhil Yadav,4,75,5.5,7.8,7,95
9392,Nisha Nair,7,94,6.9,5.3,9,54
9393,Pallavi Saxena,5,79,6.8,7.2,5,58
9394,Pankaj Sharma,5,70,6.6,6.7,2,56
9395,Pooja Jadhav,2,77,7.8,7.7,7,83
9396,Prakash Mishra,5,62,6.7,7.1,10,58
9397,Priya Bhosale,3,66,5.4,7.3,2,65
9398,Rahul Tiwari,6,72,8.4,2.6,10,46
9399,Raj Pande,9,69,6.7,2.1,8,62
9400,Rakesh Kapoor,8,74,7.6,1.3,2,51
9401,Riya Pawar,5,62,8.7,5.6,6,82
9402,Rohan Khan,10,85,8.1,7.5,4,85
9403,Rohit Kale,10,64,7.2,8,7,55
9404,Sachin Gaikwad,5,68,7.2,7,8,95
9405,Sakshi Desai,8,100,8.4,6.8,5,63
9406,Sameer Dhumal,4,60,8.3,4.6,6,86
9407,Sana Malik,9,71,5.7,4.2,2,53
9408,Sanjay Ingale,4,80,7.5,5.5,2,88
9409,Sanya Singh,3,72,8.5,1.2,8,47
9410,Shivam Shinde,2,73,8.2,6.6,5,60
9411,Shraddha Naik,9,65,5.5,5.6,9,61
9412,Shreya Kadam,3,77,6.7,2.2,7,50
9413,Sneha Lokhande,9,90,7.1,5.4,5,93
9414,Sonali Roy,1,84,6,5.2,9,56
9415,Sonal Borkar,6,97,7.7,6.5,2,63
9416,Sourabh Gupta,5,88,6.9,6.9,9,40
9417,Tanmay Chavan,5,92,6.2,2.8,2,78
9418,Tanya Thakur,2,77,6.3,6.7,10,50
9419,Varun Gawande,1,85,8.4,2.3,7,55
9420,Vikas Salve,4,83,8.5,3.8,6,91
9421,Vijay Das,5,93,8.2,4.4,7,88
9422,Vishal Mane,8,80,8.7,6.6,9,46
9423,Yash Joshi,5,76,8.8,7.3,4,74
9424,Yogesh More,3,62,7,1.1,2,81
9425,Zoya Raut,3,95,5.4,6.2,10,93
9426,Aarav Sawant,7,77,8.2,7.1,6,53
9427,Aditi Rathod,5,92,7.5,7.7,4,58
9428,Aditya Iyer,10,87,6.5,2.9,10,53
9429,Akash Pandey,5,60,8.9,2.2,2,70
9430,Akshay Verma,6,86,6.4,4.5,9,73
9431,Aman Kulkarni,1,79,8.6,7.3,2,50
9432,Amit Agrawal,2,69,7.4,3.2,7,41
9433,Ananya Suryawanshi,9,70,5.1,4.5,2,47
9434,Aniket Chaudhary,4,86,8.4,8,3,51
9435,Anjali Reddy,5,63,8,4.2,4,72
9436,Arjun Dubey,6,84,7.6,5.4,3,51
9437,Aryan Patil,1,94,7.5,8,2,84
9438,Ashish Deshmukh,6,63,5.9,3.6,8,75
9439,Ayush Mehta,4,60,5.9,2.9,8,51
9440,Bhavna Wagh,2,62,5.1,3,4,95
9441,Chetan Yadav,5,89,5.6,5.3,8,79
9442,Deepak Nair,5,94,6.3,2.1,4,88
9443,Deepika Saxena,2,100,7.2,2.2,3,77
9444,Dhruv Sharma,6,61,5.5,2.8,9,76
9445,Divya Jadhav,8,79,7.2,4.8,6,67
9446,Gaurav Mishra,3,61,6.1,6.9,2,76
9447,Isha Bhosale,10,75,6,4.7,8,82
9448,Karan Tiwari,7,72,8.8,6.5,5,95
9449,Kavya Pande,8,84,9,7.7,2,73
9450,Kiran Kapoor,1,97,8.2,6.2,4,82
9451,Kunal Pawar,8,92,5.2,5.5,4,93
9452,Manish Khan,4,62,7.9,1.1,2,74
9453,Meera Kale,8,69,5.7,4.1,8,82
9454,Mohit Gaikwad,9,71,7.3,2.9,3,50
9455,Neha Desai,3,70,8.6,4.6,3,89
9456,Nikhil Dhumal,3,74,6.5,7.7,3,94
9457,Nisha Malik,1,84,8.7,3.2,8,60
9458,Pallavi Ingale,7,90,7.8,2.1,6,89
9459,Pankaj Singh,8,98,6.2,6.8,9,85
9460,Pooja Shinde,5,88,5.4,7.9,5,53
9461,Prakash Naik,2,72,8.3,6.5,8,95
9462,Priya Kadam,4,67,6.8,2,6,72
9463,Rahul Lokhande,5,75,5.3,4.9,7,49
9464,Raj Roy,10,92,5.4,3.8,9,46
9465,Rakesh Borkar,2,100,8.9,5.4,7,68
9466,Riya Gupta,4,76,6,5.7,6,69
9467,Rohan Chavan,7,67,8.9,6.6,9,88
9468,Rohit Thakur,3,60,7.7,2.7,7,68
9469,Sachin Gawande,9,63,6.2,7.8,10,62
9470,Sakshi Salve,10,86,6.5,2.5,7,57
9471,Sameer Das,4,84,8.1,1.9,8,68
9472,Sana Mane,8,86,6.7,6.8,6,54
9473,Sanjay Joshi,8,60,5.3,4.2,9,81
9474,Sanya More,7,77,5.9,4.4,4,47
9475,Shivam Raut,2,67,8.4,3.2,6,86
9476,Shraddha Sawant,1,73,7.8,1.3,10,52
9477,Shreya Rathod,4,85,7,2.4,3,51
9478,Sneha Iyer,2,71,6,6.3,5,94
9479,Sonali Pandey,3,87,6.9,2.6,2,61
9480,Sonal Verma,7,71,8.2,7.9,7,78
9481,Sourabh Kulkarni,6,80,5.3,6.5,5,62
9482,Tanmay Agrawal,3,78,9,6.9,7,94
9483,Tanya Suryawanshi,1,75,8.4,7.1,4,48
9484,Varun Chaudhary,3,65,6.3,6,9,66
9485,Vikas Reddy,5,83,8.5,4.3,10,45
9486,Vijay Dubey,8,100,7.7,7.4,6,71
9487,Vishal Patil,4,86,7.7,4,7,81
9488,Yash Deshmukh,3,90,5.6,1.7,6,66
9489,Yogesh Mehta,6,92,8.6,5.2,4,87
9490,Zoya Wagh,1,61,6.8,1.7,6,83
9491,Aarav Yadav,3,92,8.2,5.6,6,93
9492,Aditi Nair,1,69,6.2,8,9,95
9493,Aditya Saxena,6,87,6.2,5.7,8,93
9494,Akash Sharma,5,100,8.9,2.5,4,64
9495,Akshay Jadhav,6,96,7,2,7,95
9496,Aman Mishra,7,76,5.2,3.5,10,77
9497,Amit Bhosale,4,94,8.3,2,5,44
9498,Ananya Tiwari,9,85,5.9,5,9,44
9499,Aniket Pande,10,65,8.5,6.5,6,62
9500,Anjali Kapoor,2,69,8.7,5.6,3,71
9501,Arjun Pawar,10,99,5.3,5.3,3,44
9502,Aryan Khan,2,97,7.3,4,4,72
9503,Ashish Kale,3,96,8.9,2.2,7,77
9504,Ayush Gaikwad,6,75,8.7,5.5,10,78
9505,Bhavna Desai,1,73,7.1,3.9,5,94
9506,Chetan Dhumal,4,93,7.7,3.1,4,60
9507,Deepak Malik,2,60,7.4,5.6,7,42
9508,Deepika Ingale,5,96,5.8,3.6,4,93
9509,Dhruv Singh,9,84,7.6,2.2,5,69
9510,Divya Shinde,10,85,6.3,4.4,3,75
9511,Gaurav Naik,3,77,6.4,3,4,69
9512,Isha Kadam,6,100,6.7,6.1,2,67
9513,Karan Lokhande,5,90,8.4,1.3,7,49
9514,Kavya Roy,5,62,6,7,6,71
9515,Kiran Borkar,7,81,6,4.2,3,86
9516,Kunal Gupta,10,95,5,1.1,8,46
9517,Manish Chavan,5,63,5.6,1.9,3,62
9518,Meera Thakur,1,90,8.9,7.6,7,92
9519,Mohit Gawande,10,70,6.7,4.8,3,63
9520,Neha Salve,10,80,5.8,6.4,2,49
9521,Nikhil Das,4,96,8.9,7.2,3,93
9522,Nisha Mane,6,80,5.1,3.2,6,47
9523,Pallavi Joshi,9,61,6.9,4.8,3,53
9524,Pankaj More,6,60,8.2,5.6,4,66
9525,Pooja Raut,5,90,8.1,6.9,6,61
9526,Prakash Sawant,10,98,5.8,3.9,7,63
9527,Priya Rathod,9,71,7.8,7.7,9,83
9528,Rahul Iyer,6,98,7.5,5.2,5,71
9529,Raj Pandey,2,78,7.7,7.1,2,66
9530,Rakesh Verma,5,62,6.1,1.6,10,79
9531,Riya Kulkarni,7,81,8.2,4.2,8,73
9532,Rohan Agrawal,3,99,7.2,2.3,9,75
9533,Rohit Suryawanshi,6,70,7.9,7.4,10,66
9534,Sachin Chaudhary,7,99,8.8,2.6,8,71
9535,Sakshi Reddy,1,86,8.4,6,10,55
9536,Sameer Dubey,6,76,8.1,1.4,6,63
9537,Sana Patil,8,88,6.2,2.4,7,49
9538,Sanjay Deshmukh,3,76,5.2,3.2,7,44
9539,Sanya Mehta,6,63,7.3,6.5,6,87
9540,Shivam Wagh,8,95,5.1,2.8,5,85
9541,Shraddha Yadav,1,75,7.9,6.7,4,55
9542,Shreya Nair,7,83,7.9,6.5,9,65
9543,Sneha Saxena,3,90,7.3,7.9,4,95
9544,Sonali Sharma,4,63,5.7,5.7,10,69
9545,Sonal Jadhav,7,89,8.5,5.5,8,40
9546,Sourabh Mishra,1,74,7.4,5.2,10,72
9547,Tanmay Bhosale,1,82,7.1,1.8,7,89
9548,Tanya Tiwari,5,78,7.3,4.6,7,52
9549,Varun Pande,10,91,5.3,7,5,93
9550,Vikas Kapoor,1,67,8,1.1,8,82
9551,Vijay Pawar,8,64,5.2,1.9,7,43
9552,Vishal Khan,1,76,7.3,5.2,5,95
9553,Yash Kale,5,64,5.7,6.9,2,75
9554,Yogesh Gaikwad,5,69,5.8,3.2,2,52
9555,Zoya Desai,5,86,5.9,7.1,4,83
9556,Aarav Dhumal,1,93,5.1,3.4,8,85
9557,Aditi Malik,8,88,8.6,4.3,10,74
9558,Aditya Ingale,3,73,8.2,7.7,10,93
9559,Akash Singh,8,93,5.1,3.9,6,89
9560,Akshay Shinde,7,76,5.2,5.2,9,57
9561,Aman Naik,6,67,8.1,7.5,2,47
9562,Amit Kadam,4,91,5,2.9,9,85
9563,Ananya Lokhande,7,81,6.9,1.6,10,93
9564,Aniket Roy,10,75,5.4,7.7,5,56
9565,Anjali Borkar,10,87,7.4,4.9,2,70
9566,Arjun Gupta,10,89,9,7.8,8,68
9567,Aryan Chavan,3,69,5.7,7.1,2,59
9568,Ashish Thakur,6,64,8.8,5.2,7,70
9569,Ayush Gawande,4,81,8.5,4.3,4,69
9570,Bhavna Salve,10,62,8.9,4.4,6,95
9571,Chetan Das,10,86,8.1,2.2,10,59
9572,Deepak Mane,9,78,8.4,4.2,3,48
9573,Deepika Joshi,2,68,7.4,6.8,2,65
9574,Dhruv More,4,84,8.5,7.9,7,47
9575,Divya Raut,8,75,5.4,7.7,8,48
9576,Gaurav Sawant,8,75,8,7.7,4,75
9577,Isha Rathod,4,68,7.5,1.1,3,87
9578,Karan Iyer,2,87,5.2,4.6,8,46
9579,Kavya Pandey,2,97,6.2,2.4,8,61
9580,Kiran Verma,7,85,5.9,5.3,10,50
9581,Kunal Kulkarni,5,69,6.6,7.6,9,66
